TURNO,NOME_TURNO,LINEA,PARTENZA,ARRIVO,DA
Ba3510,TURNO 351 DI BARGE SETTIMANA,280,04:45,05:15,BARGE-Viale Mazzini/Cavallotta - OSASCO - Ponte Chisone
Ba3510,TURNO 351 DI BARGE SETTIMANA,275,05:15,05:27,OSASCO - Ponte Chisone - Villar Perosa Stabilimento SKF
Ba3510,TURNO 351 DI BARGE SETTIMANA,284,06:00,06:15,Pinerolo Bivio Sede SAPAV - AIRASCA - stabilimento SKF
Ba3510,TURNO 351 DI BARGE SETTIMANA,280,06:30,07:22,AIRASCA - stabilimento SKF - BARGE-Viale Mazzini/Cavallotta
Ba3510,TURNO 351 DI BARGE SETTIMANA,280,21:00,22:00,BARGE-Viale Mazzini/Cavallotta - AIRASCA - stabilimento SKF
Ba3510,TURNO 351 DI BARGE SETTIMANA,280,22:30,23:22,AIRASCA - stabilimento SKF - BARGE-Viale Mazzini/Cavallotta
Ba3520,TURNO 352 DI BARGE,280,07:10,08:10,BARGE-Viale Mazzini/Cavallotta - AIRASCA - stabilimento SKF
Ba3520,TURNO 352 DI BARGE,280,08:15,09:00,AIRASCA - stabilimento SKF - BARGE-Viale Mazzini/Cavallotta
Ba3520,TURNO 352 DI BARGE,280,12:45,13:55,BARGE-Viale Mazzini/Cavallotta - AIRASCA - stabilimento SKF
Ba3520,TURNO 352 DI BARGE,280,14:30,15:29,AIRASCA - stabilimento SKF - BARGE-Viale Mazzini/Cavallotta
Ba3520,TURNO 352 DI BARGE,275,16:20,16:40,PINEROLO - Piazza Cavour - VILLAR PEROSA - via Nazionale
Ba3520,TURNO 352 DI BARGE,275,17:00,17:14,Villar Perosa Stabilimento SKF - OSASCO - Ponte Chisone
Ba3520,TURNO 352 DI BARGE,280,17:14,17:48,OSASCO - Ponte Chisone - BARGE-Viale Mazzini/Cavallotta
Ba3530,TURNO 353 DI BARGE,280,04:50,05:55,BARGE-Viale Mazzini/Cavallotta - AIRASCA - stabilimento SKF
Ba3530,TURNO 353 DI BARGE,278,06:25,07:00,CERCENASCO - v. Reg.Margherita - PINEROLO - Piazza Cavour
Ba3530,TURNO 353 DI BARGE,283,07:15,07:45,PINEROLO - Piazza Cavour - CANTALUPA
Ba3530,TURNO 353 DI BARGE,283,07:50,08:09,CANTALUPA - PINEROLO - Piazza Cavour
Ba3530,TURNO 353 DI BARGE,282,08:10,08:40,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini
Ba3530,TURNO 353 DI BARGE,275,09:40,10:12,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Ba3530,TURNO 353 DI BARGE,275,13:10,13:35,Pinerolo Bivio Sede SAPAV - Villar Perosa Stabilimento SKF
Ba3530,TURNO 353 DI BARGE,275,14:15,14:26,Villar Perosa Stabilimento SKF - OSASCO - Ponte Chisone
Ba3530,TURNO 353 DI BARGE,280,14:26,14:56,OSASCO - Ponte Chisone - BARGE-Viale Mazzini/Cavallotta
Ba3560,TURNO 356 DI BARGE,280,06:40,07:10,BARGE-Viale Mazzini/Cavallotta - OSASCO - Ponte Chisone
Ba3560,TURNO 356 DI BARGE,275,07:10,07:24,OSASCO - Ponte Chisone - Villar Perosa Stabilimento SKF
Ba3560,TURNO 356 DI BARGE,275,07:40,08:10,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO Centro Studi
Ba3560,TURNO 356 DI BARGE,280,08:45,09:15,PINEROLO - Fronte Stazione FS - BARGE-Viale Mazzini/Cavallotta
Ba3560,TURNO 356 DI BARGE,901,13:50,14:25,PINEROLO - movicentro - TORRE PELLICE
Ba3560,TURNO 356 DI BARGE,901,15:05,15:40,TORRE PELLICE - PINEROLO - movicentro
Ba3560,TURNO 356 DI BARGE,280,17:30,18:30,AIRASCA - stabilimento SKF - BARGE-Viale Mazzini/Cavallotta
Bo3010,TURNO 301 DI Bobbio,284,04:05,04:46,BOBBIO PELLICE - PINEROLO - stazione FS
Bo3010,TURNO 301 DI Bobbio,284,04:48,05:32,PINEROLO - stazione FS - TO - Mirafiori c.so Tazzoli
Bo3010,TURNO 301 DI Bobbio,284,06:10,07:00,TO - Mirafiori c.so Tazzoli - PINEROLO - Fronte Stazione FS
Bo3010,TURNO 301 DI Bobbio,284,07:02,07:35,PINEROLO - Fronte Stazione FS - BOBBIO PELLICE
Bo3010,TURNO 301 DI Bobbio,284,12:05,12:49,BOBBIO PELLICE - PINEROLO - stazione FS
Bo3010,TURNO 301 DI Bobbio,284,12:51,13:38,PINEROLO - stazione FS - TO - Mirafiori c.so Tazzoli
Bo3010,TURNO 301 DI Bobbio,284,14:15,15:11,TO - Mirafiori c.so Tazzoli - PINEROLO - Fronte Stazione FS
Bo3010,TURNO 301 DI Bobbio,284,15:13,15:49,PINEROLO - Fronte Stazione FS - BOBBIO PELLICE
Bo3020,TURNO 302 DI BOBBIO,901,16:35,17:10,TORRE PELLICE - PINEROLO - movicentro
Bo3020,TURNO 302 DI BOBBIO,283,17:35,17:55,PINEROLO - Piazza Cavour - CANTALUPA
Bo3020,TURNO 302 DI BOBBIO,283,17:55,18:25,CANTALUPA - PINEROLO - Piazza Cavour
Bo3020,TURNO 302 DI BOBBIO,284,20:05,20:48,BOBBIO PELLICE - PINEROLO - stazione FS
Bo3020,TURNO 302 DI BOBBIO,284,20:50,21:40,PINEROLO - stazione FS - TO - Mirafiori c.so Tazzoli
Bo3020,TURNO 302 DI BOBBIO,284,22:15,23:05,TO - Mirafiori c.so Tazzoli - PINEROLO - Fronte Stazione FS
Bo3020,TURNO 302 DI BOBBIO,284,23:07,23:40,PINEROLO - Fronte Stazione FS - BOBBIO PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,05:40,06:00,BOBBIO PELLICE - TORRE PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,06:35,06:53,TORRE PELLICE - BOBBIO PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,07:00,07:51,BOBBIO PELLICE - Pinerolo Centro Studi (C.Torino/Rochis)
Bo3030,TURNO 303 DI BOBBIO,284,08:15,08:46,PINEROLO - Fronte Stazione FS - TORRE PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,08:46,09:00,TORRE PELLICE - BOBBIO PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,13:15,13:30,BOBBIO PELLICE - TORRE PELLICE
Bo3030,TURNO 303 DI BOBBIO,901,14:10,14:45,TORRE PELLICE - PINEROLO - movicentro
Bo3030,TURNO 303 DI BOBBIO,901,14:50,15:25,PINEROLO - movicentro - TORRE PELLICE
Bo3030,TURNO 303 DI BOBBIO,901,15:35,16:10,TORRE PELLICE - PINEROLO - movicentro
Bo3030,TURNO 303 DI BOBBIO,279,16:25,16:42,TORRE PELLICE - BOBBIO PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,16:47,17:04,BOBBIO PELLICE - TORRE PELLICE
Bo3030,TURNO 303 DI BOBBIO,279,17:05,17:21,TORRE PELLICE - BOBBIO PELLICE
Ca0020,CASELLE-TORINO-CASELLE,268,14:00,14:45,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0020,CASELLE-TORINO-CASELLE,268,15:00,15:37,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0020,CASELLE-TORINO-CASELLE,268,16:00,16:45,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0020,CASELLE-TORINO-CASELLE,268,17:00,17:37,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0020,CASELLE-TORINO-CASELLE,268,18:00,18:45,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0020,CASELLE-TORINO-CASELLE,268,19:00,19:45,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0030,CASELLE-TORINO-CASELLE,268,06:45,07:30,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0030,CASELLE-TORINO-CASELLE,268,07:45,08:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0030,CASELLE-TORINO-CASELLE,268,08:45,09:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0030,CASELLE-TORINO-CASELLE,268,11:45,12:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0030,CASELLE-TORINO-CASELLE,268,12:45,13:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0030,CASELLE-TORINO-CASELLE,268,13:45,14:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0040,CASELLE-TORINO-CASELLE,268,14:45,15:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0040,CASELLE-TORINO-CASELLE,268,15:45,16:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0040,CASELLE-TORINO-CASELLE,268,16:45,17:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0040,CASELLE-TORINO-CASELLE,268,17:45,18:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0040,CASELLE-TORINO-CASELLE,268,19:00,19:45,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0040,CASELLE-TORINO-CASELLE,268,20:00,20:37,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0060,CASELLE-TORINO-CASELLE,268,07:05,07:50,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0060,CASELLE-TORINO-CASELLE,268,08:15,09:00,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0060,CASELLE-TORINO-CASELLE,268,09:15,09:54,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0060,CASELLE-TORINO-CASELLE,268,10:15,11:00,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0060,CASELLE-TORINO-CASELLE,268,11:15,11:54,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0060,CASELLE-TORINO-CASELLE,268,14:15,15:00,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0070,CASELLE-TORINO-CASELLE,268,17:15,17:54,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0070,CASELLE-TORINO-CASELLE,268,18:15,19:00,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0070,CASELLE-TORINO-CASELLE,268,19:20,19:59,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0070,CASELLE-TORINO-CASELLE,268,20:30,21:15,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0070,CASELLE-TORINO-CASELLE,268,22:30,23:15,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0070,CASELLE-TORINO-CASELLE,268,23:30,00:15,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0080,CASELLE-TORINO-CASELLE,268,07:38,08:20,CASELLE T.SE- str.Aeroporto 23 - TO - piazza Carlo Felice
Ca0080,CASELLE-TORINO-CASELLE,268,08:45,09:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0080,CASELLE-TORINO-CASELLE,268,09:45,10:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0080,CASELLE-TORINO-CASELLE,268,10:45,11:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0080,CASELLE-TORINO-CASELLE,268,11:45,12:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0080,CASELLE-TORINO-CASELLE,268,12:45,13:30,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0090,CASELLE-TORINO-CASELLE,268,15:15,15:54,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0090,CASELLE-TORINO-CASELLE,268,16:30,17:07,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0090,CASELLE-TORINO-CASELLE,268,18:45,19:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0090,CASELLE-TORINO-CASELLE,268,19:40,20:25,TO - piazza Carlo Felice - CASELLE Aeroporto
Ca0090,CASELLE-TORINO-CASELLE,268,21:00,21:39,CASELLE Aeroporto - TO - piazza Carlo Felice
Ca0090,CASELLE-TORINO-CASELLE,268,22:00,22:37,TO - piazza Carlo Felice - CASELLE Aeroporto
FT2710,TORINO-CASELLE-TORINO,268,14:45,15:30,TO - piazza Carlo Felice - CASELLE Aeroporto
FT2710,TORINO-CASELLE-TORINO,268,15:45,16:24,CASELLE Aeroporto - TO - piazza Carlo Felice
Iv0010,CAREMA-TORINO,904,04:40,05:35,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Iv0010,CAREMA-TORINO,904,05:40,06:34,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Iv0010,CAREMA-TORINO,2,06:45,08:00,IVREA - Stazione FS int - STRAMBINO - c.so Torino
Iv0020,IVREA-TORINO,265,04:05,04:49,IVREA - Porta Vercelli - CHIVASSO - p.le Alfa-Lancia
Iv0020,IVREA-TORINO,265,04:51,05:35,CHIVASSO - p.le Alfa-Lancia - TO-Settembrini-Mirafiori FCA
Iv0020,IVREA-TORINO,265,06:10,06:59,TO-p.za Cattaneo-Mirafiori FCA - CHIVASSO - p.le Alfa-Lancia
Iv0020,IVREA-TORINO,265,07:01,07:52,CHIVASSO - p.le Alfa-Lancia - IVREA - Porta Aosta
Iv0020,IVREA-TORINO,265,09:30,10:30,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Iv0020,IVREA-TORINO,265,10:45,11:45,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Iv0030,IVREA-TORINO,265,12:00,12:44,IVREA - Porta Vercelli - CHIVASSO - p.le Alfa-Lancia
Iv0030,IVREA-TORINO,265,12:46,13:34,CHIVASSO - p.le Alfa-Lancia - TO-Settembrini-Mirafiori FCA
Iv0030,IVREA-TORINO,265,14:10,15:04,TO-p.za Cattaneo-Mirafiori FCA - CHIVASSO - p.le Alfa-Lancia
Iv0030,IVREA-TORINO,265,15:06,15:55,CHIVASSO - p.le Alfa-Lancia - IVREA - Porta Aosta
Iv0030,IVREA-TORINO,265,17:20,18:18,IVREA - Porta Vercelli - CHIVASSO - Staz. FS Movicentro
Iv0030,IVREA-TORINO,2,19:00,20:18,STRAMBINO - c.so Torino 45 - IVREA - Stazione FS est
Iv0040,Farmitalia/IVREA-AOSTA,265,14:43,15:37,CHIVASSO - Staz. FS Movicentro - IVREA - Porta Vercelli
Iv0040,Farmitalia/IVREA-AOSTA,265,16:39,16:59,IVREA - Porta Vercelli - STRAMBINO - c.so Torino
Iv0040,Farmitalia/IVREA-AOSTA,265,17:01,17:56,STRAMBINO - c.so Torino 45 - TORINO - Autostazione c.so Bolzano
Iv0040,Farmitalia/IVREA-AOSTA,265,18:06,19:07,TORINO - Autostazione c.so Bolzano - IVREA - loc Banchette
Iv0040,Farmitalia/IVREA-AOSTA,265,19:09,19:14,IVREA - loc Banchette - IVREA - Porta Vercelli
Iv0040,Farmitalia/IVREA-AOSTA,265,20:15,20:54,IVREA - Porta Vercelli - CHIVASSO - p.le Alfa-Lancia
Iv0040,Farmitalia/IVREA-AOSTA,265,20:56,21:45,CHIVASSO - p.le Alfa-Lancia - TO-Settembrini-Mirafiori FCA
Iv0040,Farmitalia/IVREA-AOSTA,265,22:10,22:59,TO-p.za Cattaneo-Mirafiori FCA - CHIVASSO - p.le Alfa-Lancia
Iv0040,Farmitalia/IVREA-AOSTA,265,23:01,23:44,CHIVASSO - p.le Alfa-Lancia - IVREA - Porta Aosta
Lu0010,TURNO 10 DI LUSERNA S.G.,901,07:35,08:10,TORRE PELLICE - PINEROLO - movicentro
Lu0010,TURNO 10 DI LUSERNA S.G.,284,08:15,08:40,PINEROLO - Piazza Cavour - TORRE PELLICE
Lu0010,TURNO 10 DI LUSERNA S.G.,901,13:35,14:10,TORRE PELLICE - PINEROLO - movicentro
Lu0010,TURNO 10 DI LUSERNA S.G.,277,14:30,15:48,AIRASCA - stabilimento SKF - TO - Via Napione - Corso Regina Margheri
Lu0010,TURNO 10 DI LUSERNA S.G.,119,15:48,16:10,TO - Via Napione - Corso Regina Margheri - TO - Corso Vercelli
Lu0010,TURNO 10 DI LUSERNA S.G.,282,16:33,17:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Lu0010,TURNO 10 DI LUSERNA S.G.,901,17:50,18:25,PINEROLO - movicentro - TORRE PELLICE
Lu0020,TURNO 20 DI LUSERNA S.G.,284,04:55,05:15,TORRE PELLICE - Bivio Bima
Lu0020,TURNO 20 DI LUSERNA S.G.,275,05:15,05:35,Bivio Bima - Villar Perosa - Stabilimento TEKFOR A
Lu0020,TURNO 20 DI LUSERNA S.G.,275,06:05,06:34,Villar Perosa Stabilimento SKF - Pinerolo Bivio Sede SAPAV
Lu0020,TURNO 20 DI LUSERNA S.G.,284,07:05,07:30,PINEROLO - stazione FS - Luserna Bivio Pralafera
Lu0020,TURNO 20 DI LUSERNA S.G.,279,08:05,08:19,TORRE PELLICE - BOBBIO PELLICE
Lu0020,TURNO 20 DI LUSERNA S.G.,279,12:30,12:50,TORRE PELLICE - BOBBIO PELLICE
Lu0020,TURNO 20 DI LUSERNA S.G.,284,13:05,13:25,TORRE PELLICE - Bivio Bima
Lu0020,TURNO 20 DI LUSERNA S.G.,275,13:25,13:45,Bivio Bima - Villar Perosa Stabilimento SKF
Lu0020,TURNO 20 DI LUSERNA S.G.,275,14:15,14:35,Villar Perosa Stabilimento SKF - SAN SECONDO bivio BIMA
Lu0020,TURNO 20 DI LUSERNA S.G.,284,14:35,14:54,SAN SECONDO bivio BIMA - TORRE PELLICE
Lu0030,TURNO 30 DI LUSERNA S.G.,284,05:10,05:55,SEGGIOVIA VANDALINO - AIRASCA - stabilimento SKF
Lu0030,TURNO 30 DI LUSERNA S.G.,284,06:30,07:09,AIRASCA - stabilimento SKF - SEGGIOVIA VANDALINO
Lu0030,TURNO 30 DI LUSERNA S.G.,279,07:40,08:00,BOBBIO PELLICE - TORRE PELLICE
Lu0030,TURNO 30 DI LUSERNA S.G.,279,08:15,08:30,BOBBIO PELLICE - TORRE PELLICE
Lu0030,TURNO 30 DI LUSERNA S.G.,284,13:10,13:55,SEGGIOVIA VANDALINO - AIRASCA - stabilimento SKF
Lu0030,TURNO 30 DI LUSERNA S.G.,284,14:30,15:15,AIRASCA - stabilimento SKF - SEGGIOVIA VANDALINO
Lu0040,TURNO 40 DI LUSERNA S.G.,279,05:20,05:34,BOBBIO PELLICE - TORRE PELLICE
Lu0040,TURNO 40 DI LUSERNA S.G.,279,05:40,06:00,TORRE PELLICE - BOBBIO PELLICE
Lu0040,TURNO 40 DI LUSERNA S.G.,279,06:20,06:34,BOBBIO PELLICE - TORRE PELLICE
Lu0040,TURNO 40 DI LUSERNA S.G.,284,06:40,07:35,TORRE P. - Lombardini/Volta - Volvera - FCA-MOPAR (Via Aldo Moro)
Lu0040,TURNO 40 DI LUSERNA S.G.,275,08:12,08:42,Volvera-str Piossasco - PINEROLO - movicentro
Lu0040,TURNO 40 DI LUSERNA S.G.,901,08:50,09:25,PINEROLO - movicentro - TORRE PELLICE
Lu0040,TURNO 40 DI LUSERNA S.G.,901,12:25,13:30,TORRE P. - Lombardini/Volta - None Via Pinerolo
Lu0040,TURNO 40 DI LUSERNA S.G.,284,14:25,15:35,None Via Pinerolo - SEGGIOVIA VANDALINO
Lu0050,TURNO 50 DI LUSERNA S.G.,282,13:31,14:37,PINEROLO-stabilimento TN ITALY - TORINO - Autostazione c.so Bolzano
Lu0050,TURNO 50 DI LUSERNA S.G.,284,16:15,17:21,TORINO - Autostazione c.so Bolzano - PINEROLO - Fronte Stazione FS
Lu0050,TURNO 50 DI LUSERNA S.G.,284,17:23,17:53,PINEROLO - Fronte Stazione FS - TORRE PELLICE
Lu0050,TURNO 50 DI LUSERNA S.G.,279,18:00,18:16,TORRE PELLICE - BOBBIO PELLICE
Lu0050,TURNO 50 DI LUSERNA S.G.,279,19:11,19:30,BOBBIO PELLICE - TORRE PELLICE
Lu0050,TURNO 50 DI LUSERNA S.G.,284,21:25,21:58,PINEROLO - Piazza Cavour - None Via Pinerolo
Lu0050,TURNO 50 DI LUSERNA S.G.,284,22:25,23:22,None Via Pinerolo - SEGGIOVIA VANDALINO
Lu0080,TURNO 80 DI LUSERNA S.G.,284,06:10,06:41,TORRE PELLICE - PINEROLO - movicentro
Lu0080,TURNO 80 DI LUSERNA S.G.,284,06:43,07:50,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
Lu0080,TURNO 80 DI LUSERNA S.G.,275,08:41,09:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
Lu0080,TURNO 80 DI LUSERNA S.G.,901,09:50,10:25,PINEROLO - movicentro - TORRE PELLICE
Lu0080,TURNO 80 DI LUSERNA S.G.,279,12:50,13:40,PINEROLO Centro Studi - BOBBIO PELLICE
Pb0020,PIOBESI-TORINO,267,04:49,05:45,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0020,PIOBESI-TORINO,267,06:10,06:56,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0020,PIOBESI-TORINO,267,07:09,08:05,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0020,PIOBESI-TORINO,267,09:00,09:51,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0020,PIOBESI-TORINO,267,10:29,11:20,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0020,PIOBESI-TORINO,267,12:05,12:56,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0030,PIOBESI-TORINO,267,05:39,06:25,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0030,PIOBESI-TORINO,267,06:30,07:21,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0030,PIOBESI-TORINO,267,07:29,08:25,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0030,PIOBESI-TORINO,267,09:30,10:21,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0030,PIOBESI-TORINO,267,11:29,12:20,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0030,PIOBESI-TORINO,267,13:20,14:10,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0040,PIOBESI-TORINO,267,06:34,07:25,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0040,PIOBESI-TORINO,267,07:30,08:21,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0040,PIOBESI-TORINO,267,09:04,09:32,PIOBESI T.SE-v.Torino 41-Capol - TORINO - Cso Unione Sovietica
Pb0040,PIOBESI-TORINO,267,11:00,11:51,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0040,PIOBESI-TORINO,267,13:34,14:25,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0040,PIOBESI-TORINO,267,14:30,15:26,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0050,PIOBESI-TORINO,267,06:49,07:30,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0050,PIOBESI-TORINO,267,08:00,08:51,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0050,PIOBESI-TORINO,267,10:04,10:55,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0050,PIOBESI-TORINO,267,13:23,13:51,TORINO - Cso Unione Sovietica fr 409 - PIOBESI T.SE-v.Torino 41-Capol
Pb0050,PIOBESI-TORINO,267,15:09,16:00,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0050,PIOBESI-TORINO,267,16:30,17:30,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0060,PIOBESI-TORINO,267,06:59,07:54,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0060,PIOBESI-TORINO,267,08:30,09:21,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0060,PIOBESI-TORINO,267,14:13,14:41,TORINO - Cso Unione Sovietica fr 409 - PIOBESI T.SE-v.Torino 41-Capol
Pb0060,PIOBESI-TORINO,267,16:20,17:11,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0060,PIOBESI-TORINO,267,17:55,18:36,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0070,PIOBESI-TORINO,267,14:29,15:20,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0070,PIOBESI-TORINO,267,15:30,16:21,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0070,PIOBESI-TORINO,267,16:59,17:50,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0070,PIOBESI-TORINO,267,18:00,18:56,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0070,PIOBESI-TORINO,267,18:59,19:50,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0070,PIOBESI-TORINO,267,20:00,20:50,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0090,PIOBESI-TORINO,267,17:29,18:25,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0090,PIOBESI-TORINO,267,18:30,19:25,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0090,PIOBESI-TORINO,267,20:20,21:05,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0090,PIOBESI-TORINO,267,21:10,21:56,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0090,PIOBESI-TORINO,267,22:09,22:55,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0090,PIOBESI-TORINO,267,23:05,23:51,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0110,PIOBESI-TORINO,267,15:44,16:35,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0110,PIOBESI-TORINO,267,17:15,18:16,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0110,PIOBESI-TORINO,267,18:19,19:10,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0110,PIOBESI-TORINO,267,19:15,20:10,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0110,PIOBESI-TORINO,267,20:59,21:32,PIOBESI T.SE-v.Torino 41-Capol - TORINO - Cso Unione Sovietica
Pb0110,PIOBESI-TORINO,267,22:31,23:06,TORINO - Cso Unione Sovietica fr 409 - PIOBESI T.SE-v.Torino 41-Capol
Pb0120,VINOVO-CARIGNANO,267,05:59,06:45,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0120,VINOVO-CARIGNANO,267,06:50,07:38,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
Pb0120,VINOVO-CARIGNANO,267,07:59,08:45,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea)
Pb0120,VINOVO-CARIGNANO,267,10:25,11:16,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol
